node,community
8831419126,54
8831419438,62
8831419530,83
8831419531,83
8831420161,26
8831420243,29
8831421258,33
8831421272,33
8831421273,33
8831421274,33
8831422725,63
8831424218,25
8831424336,25
8831424340,25
8831425269,63
8831425271,63
8831425522,62
8831426160,80
8831426171,80
8831426172,80
8831426178,80
8831426180,80
8831427174,25
8831427175,25
8831427768,80
8831427775,80
8831427802,63
8831427803,63
8831427805,33
8831428615,44
8831428616,44
8831428718,7
8831428722,7
8831428730,7
8831428731,7
8831429484,83
8831430857,47
8831433018,7
8831434830,8
8831434832,8
8831434938,33
8831434990,7
8831435072,44
8831435943,63
8831435970,31
8831437313,18
8831437315,18
8831438205,63
8831438209,54
8831438573,7
8831438574,7
8831439418,33
8831439419,33
8831439426,33
8831439614,63
8831439615,33
8831440530,17
8831440531,17
8831440731,80
8831440849,63
8831440861,63
8831440872,63
8831440873,33
8831440878,33
8831442189,25
8831443414,44
8831443415,44
8831443940,63
8831443941,63
8831444133,80
8831444317,33
8831444342,33
8831444343,33
8831444352,33
8831444353,33
8831444361,33
8831444363,33
8831444364,33
8831444369,33
8831444370,33
8831444379,33
8831444385,33
8831444391,33
8831444392,33
8831444398,33
8831446622,54
8831449758,80
8831451718,80
8831451904,54
8831453280,59
8831453285,59
8831453288,59
8831453289,59
8831453301,59
8831460819,33
8831460827,33
8831460831,33
8831460836,33
8831460842,54
8831461072,33
8831461081,33
8831463210,44
8831463587,54
8831464150,54
8831464153,54
8831466607,1
8831471581,1
8831471582,1
8831474224,33
8831474229,33
8831474233,33
8831477638,54
8831478991,44
8831478994,54
8831478996,54
8831481569,1
8831481571,1
8831481573,1
8831481738,33
8831481739,33
8831481742,33
8831481743,33
8831481751,33
8831481753,33
8831481754,33
8831481755,33
8831481759,33
8831481760,33
8831481769,33
8831481775,33
8831481777,33
8831481779,33
8831482532,25
8831485981,44
8831486236,33
8831488531,54
8831488535,54
8831488932,25
8831489560,17
8831489561,17
8831496565,54
8831496581,54
8831497671,17
8831499888,73
8831499896,73
8831499902,73
8831499903,73
8831499909,73
8831499910,73
8831499913,73
8831509619,44
8831511924,54
8831512269,17
8831512270,17
8831513189,17
8831514269,7
8831514272,7
8831515347,17
8831515348,17
8831515351,17
8831516958,17
8831516959,17
8831518278,44
8831518279,44
8831524744,7
8831524748,7
8831528596,25
8831528599,25
8831535936,7
8831536366,17
8831536679,53
8831536683,53
8831536686,53
8831536691,53
8831539050,8
8831539423,17
8831545395,7
8831545398,7
8831545399,7
8831545402,7
8831548986,17
8831554776,17
8831555538,70
8831557645,81
8831557683,81
8831557685,81
8831557689,81
8831561458,53
8831561464,53
8831562434,53
8831566138,73
8831566182,1
8831566183,73
8831566195,73
8831566320,73
8831570101,53
8831570102,53
8831571216,1
8831571810,62
8831571811,62
8831572647,73
8831572651,73
8831574811,62
8831574917,1
8831574930,8
8831578475,17
8831581557,1
8831598552,17
8831598560,17
8831600978,54
8831600990,54
8831604479,73
8831604947,17
8831604951,17
8831613203,2
8831613204,2
8831613517,2
8831614092,69
8831615090,69
8831615098,69
8831615109,25
8831615679,2
8831619381,17
8831628786,75
8831633035,53
8831634997,53
8831635004,53
8831635007,53
8831637703,17
8831643925,2
8831646025,73
8831650811,83
8831650926,54
8831654542,73
8831654549,73
8831654849,53
8831654869,53
8831659605,81
8831659606,81
8831660047,17
8831660051,17
8831660287,80
8831660295,80
8831669205,8
8831670315,73
8831670722,17
8831671330,16
8831671338,16
8831671619,75
8831677179,16
8831677180,16
8831677772,17
8831679087,73
8831679096,73
8831680574,17
8831680577,17
8831680999,73
8831681000,73
8831681001,81
8831681005,81
8831681598,17
8831683964,16
8831683969,16
8831683979,16
8831683983,16
8831687742,16
8831687744,16
8831691028,16
8831691032,16
8831691036,16
8831704206,73
8831713341,73
8831716678,80
8831716679,80
8831716680,80
8831716681,80
8831716682,80
8831716683,80
8831716684,80
8831727851,55
8831727853,55
8831727857,55
8831727859,55
8831728277,80
8831728280,80
8831732916,16
8831748089,54
8831748090,54
8831753700,16
8831760986,55
8831762817,16
8831768913,55
8831790582,55
8831790610,55
8831790611,55
8831794887,31
8831796300,54
8831796302,54
8831796303,54
8831796304,54
8831796336,75
8831813493,83
8831813494,83
8831813637,8
8831814559,8
8831814564,8
8831816156,31
8831816161,31
8831821854,8
8831822490,31
8831822491,31
8831822494,31
8831824598,8
8831827500,38
8831827501,38
8831827506,38
8831828027,8
8831828030,8
8831831472,32
8831831473,32
8831832881,83
8831834250,83
8831834466,5
8831834471,5
8831834523,83
8831834524,83
8831834657,8
8831836671,8
8831836672,8
8831836674,8
8831839825,8
8831841713,83
8831843324,55
8831843333,55
8831843335,55
8831843338,55
8831843344,55
8831845054,38
8831845055,38
8831845118,83
8831845121,83
8831845122,83
8831845128,83
8831845863,16
8831848285,59
8831848288,59
8831848296,59
8831848297,59
8831851118,38
8831851130,38
8831851844,5
8831851897,82
8831851900,82
8831858628,16
8831858661,16
8831859428,16
8831859437,5
8831859438,5
8831859439,5
8831863438,38
8831863441,38
8831866763,82
8831867587,47
8831867588,47
8831870057,55
8831870059,55
8831870066,55
8831870067,55
8831881498,82
8831881505,82
8831891751,82
8831893442,82
8831898771,82
8831898780,82
8831902876,73
8831909194,82
8831911259,2
8831911265,2
8831911504,82
8831915126,82
8831915127,82
8831915135,82
8831922747,82
8831924373,18
8831924382,82
8831924398,82
8831941585,82
8831946680,18
8831946697,18
8831946862,59
8831947118,82
8831947354,82
8831948645,59
8831948657,59
8831961328,82
8831961331,82
8831962668,18
8831962669,18
8831962671,18
8831963867,26
8831964795,82
8831964800,82
8831977765,18
8831982063,59
8831982083,59
8831982210,82
8831983724,18
8831986105,73
8831987210,18
8831991724,82
8832027081,73
8832030124,73
8832030125,73
8832030147,73
8832030153,73
8832030165,73
8832037292,18
8832037293,18
8832050334,18
8832086991,73
8832087000,73
8832088539,75
8832136163,73
8832136165,73
8832180579,73
8832180591,73
8832180601,73
8832180603,73
8832193907,73
8832195882,75
8832195907,75
8832200956,73
8832200960,73
8832202126,73
8832202131,73
8832227148,7
8832236580,76
8832258812,76
8832360739,7
8832360742,7
8832395513,7
8832395514,7
8832411272,12
8832421445,20
8832431286,7
8832431287,7
8832448214,7
8832450721,7
8832488279,7
8832492068,75
8832492829,7
8832492830,7
8832496235,7
8832512186,75
8832516160,75
8832552217,75
8832736115,2
8832744503,2
8832744509,2
8833922562,48
8833922567,48
8833922571,48
8833922572,48
8833922578,48
8833922585,48
8833922586,48
8833922587,48
8833922592,48
8833922593,48
8833922594,48
8833922595,48
8833922596,48
8833922604,48
8833922606,48
8833922607,48
8833922609,48
8833922615,48
8833931817,48
8833931818,48
8833931819,48
8833931820,48
8833931823,48
8833931824,48
8833931826,48
8833931827,48
8833931831,48
8833931868,48
8833931881,48
8833931882,48
8833931895,48
8833931896,48
8833931898,48
8833931899,48
8833931909,48
8833931911,48
8833931912,48
8833931914,48
8833931915,48
8833931921,48
8833931922,48
8833931923,48
8833934055,20
8833935196,35
8833937743,48
8833937762,48
8833939594,39
8833939726,35
8833939733,35
8833939734,35
8833939735,48
8833939737,48
8833939743,48
8833939747,48
8833939755,48
8833939756,48
8833939762,48
8833939770,48
8833939777,48
8833939782,48
8833939784,48
8833939786,48
8833939789,48
8833939790,48
8833939797,48
8833939798,48
8833939808,48
8833939822,48
8833939823,48
8833940903,31
8833943524,16
8833968258,39
8833969755,39
8833969756,39
8833973840,39
8833973841,39
8833980467,39
8833980469,39
8833988781,16
8833989620,39
8833989629,39
8833994908,16
8833997047,1
8834001037,1
8834001038,1
8834010080,31
8834010081,31
8834013996,86
8834024852,1
8834024858,1
8834025392,35
8834027195,1
8834027202,24
8834036694,35
8834036697,35
8834037512,35
8834037513,35
8834038525,1
8834038526,1
8834044822,8
8834044825,8
8834044833,8
8834044835,8
8834044839,8
8834044844,8
8834044845,8
8834044856,8
8834044858,8
8834044859,8
8834044860,8
8834044864,8
8834044865,8
8834044868,8
8834044875,8
8834044876,8
8834044884,8
8834044887,8
8834044888,8
8834044894,8
8834044896,8
8834044897,8
8834044928,8
8834051598,1
8834056408,1
8834056411,1
8834057770,35
8834057774,35
8834058372,23
8834058396,35
8834058397,35
8834058413,1
8834058906,14
8834058908,14
8834059255,16
8834059266,16
8834059757,35
8834065213,35
8834066702,35
8834066705,35
8834067964,24
8834067967,24
8834067970,24
8834067972,24
8834067975,24
8834069345,53
8834075084,16
8834076021,35
8834082144,52
8834082161,52
8834109875,16
8834109876,16
8834111907,35
8834111909,35
8834112838,35
8834112845,35
8834135271,35
8834136239,24
8834137044,16
8834137183,52
8834137184,52
8834137382,35
8834137384,35
8834137385,35
8834137392,35
8834137394,35
8834137395,35
8834137668,1
8834146840,14
8834146841,14
8834146924,35
8834146936,35
8834148449,35
8834148839,35
8834148841,35
8834149624,35
8834149628,35
8834152191,35
8834152194,35
8834153108,35
8834153375,35
8834153378,35
8834153379,52
8834153413,52
8834154018,14
8834154019,14
8834157356,52
8834161727,35
8834161730,35
8834161732,35
8834163391,16
8834164534,16
8834164535,16
8834167093,35
8834167096,35
8834167097,35
8834167966,1
8834167967,1
8834169034,16
8834169036,35
8834169062,35
8834169078,35
8834169084,35
8834179680,35
8834186903,35
8834188023,35
8834188027,35
8834190370,16
8834193317,35
8834193736,16
8834194069,1
8834194070,1
8834194873,35
8834194877,35
8834194879,35
8834194882,35
8834194886,35
8834195726,35
8834196321,52
8834196327,52
8834196329,52
8834197212,59
8834198677,52
8834198682,52
8834200009,52
8834200069,1
8834201076,52
8834201089,52
8834201090,52
8834201096,52
8834201822,16
8834201827,16
8834201828,35
8834201832,35
8834205921,35
8834205930,35
8834205933,35
8834207802,59
8834207870,52
8834207874,52
8834208331,35
8834208335,35
8834211267,52
8834211430,52
8834211441,52
8834211446,52
8834212999,52
8834213004,52
8834214931,63
8834214938,63
8834214939,63
8834214943,63
8834215818,68
8834215819,68
8834240976,59
8834240978,59
8834241131,52
8834241139,52
8834247193,52
8834247196,52
8834251844,52
8834251851,52
8834253802,52
8834253901,52
8834253902,52
8834253903,52
8834253906,52
8834254664,52
8834254669,52
8834255626,52
8834255627,52
8834255628,52
8834255629,52
8834255634,52
8834255635,52
8834259571,52
8834262060,52
8834262061,52
8834263924,52
8834263925,52
8834266810,52
8834276379,59
8834280308,52
8834280310,52
8834280314,52
8834283134,59
8834283243,16
8834283247,16
8834283249,52
8834289523,76
8834290748,59
8834290749,59
8834296290,16
8834296294,16
8834297017,52
8834297170,44
8834297173,44
8834297178,44
8834297181,44
8834297186,60
8834297192,60
8834297202,44
8834297643,52
8834297644,52
8834297645,52
8834297646,52
8834299693,58
8834308854,59
8834312525,58
8834312532,58
8834312533,58
8834312539,58
8834330445,76
8834330448,76
8834333374,16
8834333376,16
8834333377,16
8834333382,16
8834334100,76
8834334102,76
8834342246,59
8834342247,59
8834347990,59
8834347994,59
8834358031,16
8834358034,16
8834359010,76
8834370306,56
8834373027,66
8834373031,66
8834373039,66
8834378682,56
8834378686,56
8834383866,56
8834383867,56
8834387238,23
8834387241,23
8834392154,56
8834409671,16
8834488066,16
8834488068,16
8834523183,66
8834523190,66
8834523195,66
8834558649,65
8834663987,65
8834715430,65
8834715434,65
8834720870,69
8834720873,69
8834726204,65
8834757515,23
8834768640,65
8834768645,65
8834768646,65
8834770238,69
8834770243,69
8834770247,69
8834770248,69
8834771140,65
8834771333,65
8834771342,65
8834778416,65
8834779462,65
8834780196,49
8834780197,49
8834780198,49
8834780199,49
8834780660,76
8834781831,65
8834782818,23
8834786793,55
8834786797,55
8834789338,69
8834789339,69
8834789340,69
8834789341,69
8834789345,69
8834789347,69
8834792636,65
8834792637,65
8834794440,76
8834794441,76
8834800039,23
8834800047,23
8834814626,23
8834840016,55
8834841049,55
8834841051,55
8834849700,81
8834849701,81
8834855974,23
8834855975,23
8834855976,23
8834855977,23
8834858539,75
8834858548,75
8834858549,75
8834858553,75
8834858557,75
8834872207,56
8834872214,56
8834876325,23
8834876326,23
8834878417,55
8834880623,23
8834880624,23
8834888394,23
8834888395,23
8834889933,56
8834889940,56
8834890299,56
8834891695,56
8834891696,56
8834901296,56
8834910414,56
8834913708,56
8834913710,56
8834927124,56
8834927646,7
8834941056,7
8834947976,41
8834947981,41
8834953541,7
8834953543,7
8834961224,39
8834961225,39
8834963178,16
8834963184,16
8834967597,41
8834967601,41
8834990634,41
8834990635,41
8834995577,41
8835009077,81
8835010711,16
8835010712,16
8835028066,16
8835036027,16
8835036688,16
8835036689,16
8835039977,16
8835045152,16
8835045165,16
8835048943,16
8835097389,76
8835100516,39
8835100891,67
8835100892,67
8835108596,31
8835112123,76
8835112124,76
8835114551,7
8835114559,7
8835114565,7
8835114566,7
8835114568,7
8835114578,7
8835116635,67
8835118148,7
8835123219,67
8835123220,67
8835129353,67
8835129354,67
8835146716,39
8835154934,39
8835154935,39
8835154936,39
8835163153,67
8835170917,39
8835170931,39
8835170946,67
8835170947,67
8835172764,39
8835174745,39
8835174750,39
8835177414,39
8835191203,56
8835199599,39
8835199600,39
8835201931,39
8835201932,39
8835203411,56
8835204244,56
8835204251,56
8835205701,39
8835205703,39
8835206019,39
8835209110,39
8835212893,67
8835220280,1
8835230329,1
8835230344,1
8835231008,81
8835231730,39
8835231740,39
8835235914,1
8835236336,39
8835236343,39
8835236344,39
8835236350,39
8835240817,1
8835240821,1
8835240822,1
8835240827,1
8835241859,67
8835241860,67
8835244886,1
8835245165,1
8835245517,1
8835247870,39
8835247880,39
8835254837,81
8835259938,1
8835260920,1
8835260925,1
8835265929,59
8835265930,59
8835265931,59
8835266102,1
8835270122,39
8835274920,67
8835274921,67
8835276865,1
8835277825,1
8835277828,1
8835284855,1
8835284917,1
8835284922,1
8835286323,38
8835288011,67
8835294581,67
8835297031,1
8835299216,59
8835299616,56
8835305417,39
8835305418,39
8835305419,39
8835305420,39
8835309587,39
8835512110,67
8835512111,67
8835516608,67
8835516611,67
8835537215,73
8835540072,56
8835540074,56
8835557990,56
8835562818,73
8835565001,73
8835586863,67
8835586868,67
8835592007,67
8835597751,67
8835597752,67
8835597753,67
8835597754,67
8835597757,67
8835604069,67
8835607893,73
8835607895,73
8835611284,73
8835611287,73
8835620927,67
8835620928,67
8835632491,56
8835632709,67
8835632710,67
8835633902,67
8835638554,67
8835643242,67
8835643243,67
8835663923,67
8835663926,67
8835666091,73
8835666097,73
8835668073,67
8835668079,67
8835670059,73
8835670289,73
8835670294,73
8835689083,73
8835689085,73
8835700661,73
8835721413,67
8835721414,67
8835727206,67
8835727208,67
8835728373,56
8835730302,67
8835730304,67
8835734366,56
8835737022,67
8835737029,67
8835741559,73
8835741565,73
8835741568,73
8835741575,73
8835741578,73
8835743611,73
8835748858,83
8835751021,56
8835758653,73
8835758656,73
8835758691,67
8835758693,67
8835759443,73
8835759444,73
8835763301,73
8835763302,73
8835763303,73
8835763333,67
8835764212,67
8835769689,56
8835770056,23
8835771095,67
8835771096,67
8835777075,73
8835777081,73
8835777082,73
8835777085,73
8835777391,73
8835777685,23
8835783845,23
8835785040,23
8835785042,23
8835794646,73
8835794656,73
8835798317,56
8835798596,56
8835798602,56
8835809120,23
8835809123,23
8835811535,73
8835811544,73
8835818575,73
8835819898,83
8835819907,83
8835824573,73
8835824577,73
8835824581,56
8835824582,56
8835828789,73
8835829393,83
8835829916,26
8835833321,23
8835833690,73
8835833698,73
8835835750,23
8835835777,73
8835835779,73
8835837914,67
8835841090,26
8835842427,56
8835842428,56
8835843088,73
8835847246,56
8835847247,56
8835852823,67
8835852825,67
8835865391,67
8835865392,67
8835865394,67
8835865395,67
8835865401,67
8835866476,23
8835883394,23
8835890014,23
8837381753,68
8837381754,68
8837421116,14
8837423917,43
8837423918,43
8837423919,43
8837423924,43
8837423925,43
8837428362,14
8837430795,14
8837430797,14
8837430798,14
8837430799,14
8837432005,14
8837432006,14
8837432007,14
8837432008,14
8837433889,14
8837433894,14
8837444367,14
8837444372,14
8837450259,14
8837451124,14
8837451125,14
8837451126,14
8837471839,14
8837471845,14
8837471847,14
8837474085,14
8837474091,14
8837529116,14
8837531418,14
8837531420,14
8837531426,14
8837531427,14
8837531428,14
8837532874,14
8837755448,14
8837765288,33
8837801667,33
8841848527,8
8841848531,8
8844633516,53
8844715405,24
8844759445,55
8844761090,7
8844774422,33
8845763209,78
8845799525,27
8846142753,66
8846142755,66
8846142762,66
8846142763,66
8846142764,66
8846142765,66
8846162401,56
8846162403,56
8846162406,56
8846162407,56
8846162408,56
8846162409,56
8846162413,56
8846163620,56
8846169305,56
8846169307,56
8846169309,56
8846169310,56
8846206167,66
8846206169,66
8846206171,66
8846206175,66
8846206183,66
8846206185,66
8846206186,66
8846230282,48
8846230294,48
8846230295,48
8846230296,48
8846230297,48
8846230299,48
8846230300,48
8846230301,48
8846230304,48
8846230305,48
8846231250,56
8846231253,56
8846249267,48
8846249268,48
8846249269,48
8846249270,48
8846249271,48
8846254433,56
8846254436,56
8846254437,56
8846254440,56
8846256969,66
8846256971,66
8846256972,66
8846256973,56
8846256979,56
8846256981,56
8846256984,56
8846256985,56
8846273778,56
8846273780,56
8846273781,56
8846273784,56
8846273785,56
8846273786,56
8846273789,56
8846273791,56
8846273794,56
8846287482,56
8846287483,56
8846287484,56
8846287485,56
8846287486,56
8846287487,66
8846287489,66
8846303097,56
8846303100,56
